,Bat1,Bat2,Bat3,Bat4,Bat5,Bat6,Bat7,Bat8,Bat9,Bat10
2017-12-15 01:30:00,446.0,567.0,454.0,362.0,410.0,771.0,552.0,407.0,463.0,723.0
2017-12-15 01:40:00,360.0,547.0,448.0,360.0,419.0,714.0,551.0,426.0,460.0,713.0
2017-12-15 01:50:00,346.0,591.0,467.0,357.0,408.0,769.0,544.0,449.0,445.0,706.0
2017-12-15 02:00:00,432.0,566.0,445.0,353.0,410.0,740.0,590.0,439.0,452.0,706.0
2017-12-15 02:10:00,394.0,559.0,435.0,350.0,394.0,796.0,592.0,448.0,451.0,711.0
2017-12-15 02:20:00,413.0,571.0,483.0,347.0,390.0,749.0,594.0,441.0,458.0,712.0
2017-12-15 02:30:00,404.0,594.0,507.0,346.0,366.0,770.0,601.0,410.0,547.0,730.0
2017-12-15 02:40:00,401.0,649.0,420.0,333.0,378.0,775.0,599.0,425.0,601.0,740.0
2017-12-15 02:50:00,588.0,760.0,446.0,346.0,381.0,949.0,602.0,484.0,612.0,768.0
2017-12-15 03:00:00,517.0,775.0,594.0,366.0,559.0,954.0,624.0,697.0,606.0,961.0
2017-12-15 03:10:00,516.0,806.0,462.0,378.0,605.0,924.0,679.0,576.0,604.0,849.0
2017-12-15 03:20:00,457.0,828.0,455.0,374.0,592.0,962.0,697.0,574.0,621.0,846.0
2017-12-15 03:30:00,464.0,833.0,551.0,359.0,610.0,922.0,669.0,576.0,607.0,850.0
2017-12-15 03:40:00,464.0,777.0,546.0,396.0,649.0,915.0,707.0,562.0,601.0,857.0
2017-12-15 03:50:00,500.0,788.0,465.0,403.0,616.0,920.0,718.0,585.0,601.0,865.0
2017-12-15 04:00:00,532.0,928.0,514.0,424.0,703.0,1038.0,808.0,540.0,619.0,834.0
2017-12-15 04:10:00,544.0,1124.0,563.0,421.0,700.0,980.0,792.0,581.0,608.0,817.0
2017-12-15 04:20:00,603.0,931.0,556.0,427.0,703.0,941.0,760.0,576.0,599.0,831.0
2017-12-15 04:30:00,562.0,1030.0,586.0,424.0,696.0,935.0,788.0,553.0,612.0,908.0
2017-12-15 04:40:00,578.0,1011.0,637.0,430.0,701.0,1037.0,783.0,565.0,641.0,932.0
2017-12-15 04:50:00,565.0,980.0,659.0,430.0,680.0,957.0,793.0,542.0,597.0,937.0
2017-12-15 05:00:00,594.0,1012.0,672.0,418.0,787.0,948.0,849.0,608.0,636.0,891.0
2017-12-15 05:10:00,572.0,1012.0,680.0,426.0,817.0,968.0,829.0,583.0,656.0,876.0
2017-12-15 05:20:00,576.0,926.0,582.0,419.0,817.0,935.0,847.0,666.0,653.0,817.0
2017-12-15 05:30:00,595.0,909.0,637.0,439.0,759.0,965.0,819.0,641.0,629.0,852.0
2017-12-15 05:40:00,578.0,900.0,581.0,435.0,858.0,945.0,925.0,636.0,646.0,873.0
2017-12-15 05:50:00,603.0,885.0,551.0,427.0,819.0,1012.0,863.0,630.0,654.0,851.0
2017-12-15 06:00:00,680.0,938.0,634.0,421.0,809.0,1040.0,891.0,646.0,745.0,888.0
2017-12-15 06:10:00,689.0,952.0,682.0,441.0,838.0,997.0,917.0,644.0,794.0,908.0
2017-12-15 06:20:00,735.0,918.0,688.0,426.0,853.0,1031.0,952.0,686.0,781.0,914.0
2017-12-15 06:30:00,711.0,927.0,717.0,431.0,883.0,995.0,948.0,680.0,824.0,871.0
2017-12-15 06:40:00,733.0,931.0,753.0,432.0,872.0,977.0,907.0,659.0,780.0,913.0
2017-12-15 06:50:00,724.0,872.0,635.0,431.0,846.0,1014.0,958.0,623.0,825.0,859.0
2017-12-15 07:00:00,764.0,903.0,655.0,439.0,975.0,997.0,976.0,675.0,841.0,905.0
2017-12-15 07:10:00,712.0,927.0,761.0,428.0,889.0,1145.0,873.0,698.0,834.0,934.0
2017-12-15 07:20:00,831.0,923.0,730.0,444.0,972.0,1160.0,903.0,665.0,824.0,930.0
2017-12-15 07:30:00,729.0,942.0,620.0,439.0,874.0,1067.0,922.0,838.0,885.0,901.0
2017-12-15 07:40:00,717.0,985.0,645.0,442.0,882.0,1224.0,902.0,1041.0,888.0,951.0
2017-12-15 07:50:00,725.0,958.0,655.0,446.0,960.0,1198.0,921.0,1033.0,853.0,876.0
2017-12-15 08:00:00,642.0,985.0,710.0,443.0,952.0,1145.0,933.0,1039.0,828.0,948.0
2017-12-15 08:10:00,696.0,996.0,765.0,444.0,1051.0,1170.0,929.0,986.0,803.0,919.0
2017-12-15 08:20:00,722.0,987.0,732.0,465.0,1049.0,1120.0,932.0,965.0,825.0,921.0
2017-12-15 08:30:00,833.0,1004.0,711.0,562.0,1051.0,1082.0,1008.0,961.0,896.0,948.0
2017-12-15 08:40:00,886.0,1013.0,591.0,576.0,1043.0,1201.0,966.0,1026.0,890.0,985.0
2017-12-15 08:50:00,893.0,1025.0,643.0,576.0,1060.0,1181.0,1005.0,997.0,920.0,897.0
2017-12-15 09:00:00,828.0,1293.0,752.0,568.0,1052.0,1266.0,1053.0,1008.0,959.0,916.0
2017-12-15 09:10:00,834.0,1326.0,759.0,544.0,1111.0,1260.0,998.0,954.0,951.0,905.0
2017-12-15 09:20:00,896.0,1301.0,745.0,546.0,1107.0,1274.0,1033.0,924.0,982.0,946.0
2017-12-15 09:30:00,876.0,1303.0,797.0,555.0,1057.0,1248.0,1008.0,934.0,979.0,1001.0
2017-12-15 09:40:00,898.0,1257.0,824.0,545.0,1050.0,1273.0,995.0,938.0,982.0,1057.0
2017-12-15 09:50:00,909.0,1354.0,745.0,569.0,1070.0,1334.0,1015.0,959.0,955.0,1001.0
2017-12-15 10:00:00,876.0,1374.0,750.0,570.0,1033.0,1288.0,1092.0,923.0,948.0,998.0
2017-12-15 10:10:00,889.0,1332.0,768.0,570.0,1068.0,1348.0,1085.0,976.0,925.0,1017.0
2017-12-15 10:20:00,922.0,1290.0,739.0,576.0,1073.0,1324.0,1042.0,979.0,932.0,951.0
2017-12-15 10:30:00,862.0,1295.0,814.0,560.0,1056.0,1320.0,1047.0,945.0,908.0,909.0
2017-12-15 10:40:00,882.0,1393.0,776.0,555.0,1084.0,1287.0,1053.0,978.0,862.0,930.0
2017-12-15 10:50:00,895.0,1448.0,755.0,565.0,1069.0,1343.0,1017.0,923.0,876.0,922.0
2017-12-15 11:00:00,895.0,1365.0,763.0,544.0,1061.0,1289.0,1028.0,938.0,835.0,911.0
2017-12-15 11:10:00,862.0,1302.0,779.0,534.0,1083.0,1280.0,994.0,981.0,853.0,955.0
2017-12-15 11:20:00,832.0,1374.0,762.0,529.0,1079.0,1226.0,1013.0,995.0,889.0,954.0
2017-12-15 11:30:00,808.0,1320.0,708.0,526.0,1087.0,1265.0,1070.0,983.0,890.0,951.0
2017-12-15 11:40:00,895.0,1326.0,735.0,561.0,1068.0,1223.0,1040.0,961.0,859.0,997.0
2017-12-15 11:50:00,963.0,1315.0,757.0,550.0,1072.0,1261.0,985.0,976.0,857.0,972.0
2017-12-15 12:00:00,826.0,1324.0,780.0,547.0,1080.0,1227.0,967.0,966.0,853.0,1034.0
2017-12-15 12:10:00,845.0,1279.0,761.0,553.0,1085.0,1253.0,952.0,990.0,869.0,1000.0
2017-12-15 12:20:00,864.0,1239.0,754.0,551.0,1071.0,1209.0,951.0,940.0,878.0,1007.0
2017-12-15 12:30:00,837.0,1248.0,751.0,546.0,1073.0,1129.0,941.0,1022.0,847.0,935.0
2017-12-15 12:40:00,820.0,1243.0,757.0,561.0,1069.0,1213.0,982.0,976.0,826.0,994.0
2017-12-15 12:50:00,850.0,1320.0,735.0,557.0,1071.0,1207.0,958.0,923.0,840.0,953.0
2017-12-15 13:00:00,806.0,1279.0,698.0,531.0,1087.0,1192.0,1019.0,879.0,830.0,1000.0
2017-12-15 13:10:00,833.0,1291.0,731.0,528.0,1083.0,1243.0,1080.0,882.0,846.0,971.0
2017-12-15 13:20:00,833.0,1253.0,787.0,520.0,1081.0,1235.0,1088.0,857.0,826.0,1024.0
2017-12-15 13:30:00,799.0,1248.0,732.0,511.0,1060.0,1185.0,1044.0,855.0,830.0,995.0
2017-12-15 13:40:00,773.0,1244.0,741.0,532.0,1033.0,1268.0,1013.0,887.0,810.0,993.0
2017-12-15 13:50:00,851.0,1224.0,701.0,532.0,1067.0,1254.0,993.0,895.0,820.0,926.0
2017-12-15 14:00:00,812.0,1283.0,674.0,518.0,1046.0,1218.0,985.0,905.0,825.0,952.0
2017-12-15 14:10:00,792.0,1300.0,693.0,513.0,1018.0,1231.0,978.0,860.0,832.0,965.0
2017-12-15 14:20:00,781.0,1297.0,721.0,526.0,1025.0,1206.0,1017.0,830.0,841.0,922.0
2017-12-15 14:30:00,758.0,1260.0,777.0,509.0,1019.0,1173.0,967.0,861.0,854.0,967.0
2017-12-15 14:40:00,764.0,1260.0,671.0,527.0,1042.0,1202.0,964.0,855.0,820.0,979.0
2017-12-15 14:50:00,755.0,1243.0,653.0,534.0,1035.0,1302.0,937.0,898.0,808.0,949.0
2017-12-15 15:00:00,793.0,1241.0,682.0,521.0,1006.0,1282.0,925.0,876.0,813.0,973.0
2017-12-15 15:10:00,791.0,1270.0,688.0,515.0,1019.0,1316.0,935.0,872.0,810.0,1004.0
2017-12-15 15:20:00,863.0,1239.0,687.0,521.0,1017.0,1203.0,918.0,851.0,844.0,1007.0
2017-12-15 15:30:00,800.0,1239.0,765.0,523.0,1035.0,1239.0,919.0,875.0,846.0,1061.0
2017-12-15 15:40:00,787.0,1240.0,772.0,524.0,1037.0,1230.0,934.0,939.0,811.0,1056.0
2017-12-15 15:50:00,780.0,1245.0,655.0,532.0,1085.0,1245.0,933.0,900.0,799.0,980.0
2017-12-15 16:00:00,766.0,1244.0,667.0,516.0,1079.0,1234.0,910.0,830.0,805.0,969.0
2017-12-15 16:10:00,803.0,1253.0,750.0,510.0,1024.0,1207.0,924.0,832.0,779.0,916.0
2017-12-15 16:20:00,784.0,1218.0,733.0,511.0,1094.0,1223.0,941.0,842.0,788.0,960.0
2017-12-15 16:30:00,767.0,1248.0,725.0,513.0,1104.0,1131.0,977.0,866.0,797.0,955.0
2017-12-15 16:40:00,817.0,1223.0,761.0,512.0,1077.0,1155.0,949.0,878.0,800.0,947.0
2017-12-15 16:50:00,782.0,1259.0,766.0,523.0,1090.0,1208.0,953.0,877.0,797.0,933.0
2017-12-15 17:00:00,787.0,1248.0,769.0,518.0,1076.0,1168.0,938.0,871.0,787.0,919.0
2017-12-15 17:10:00,757.0,1251.0,712.0,512.0,1080.0,1266.0,937.0,859.0,809.0,894.0
2017-12-15 17:20:00,727.0,1255.0,725.0,522.0,1086.0,1206.0,953.0,896.0,805.0,907.0
2017-12-15 17:30:00,715.0,1230.0,715.0,536.0,1080.0,1178.0,937.0,866.0,795.0,880.0
2017-12-15 17:40:00,759.0,1240.0,726.0,542.0,1061.0,1219.0,945.0,824.0,781.0,881.0
2017-12-15 17:50:00,729.0,1234.0,673.0,530.0,1040.0,1190.0,914.0,839.0,799.0,880.0
2017-12-15 18:00:00,736.0,1232.0,746.0,535.0,1047.0,1208.0,901.0,853.0,782.0,886.0
2017-12-15 18:10:00,738.0,1232.0,669.0,518.0,1056.0,1214.0,899.0,859.0,784.0,915.0
2017-12-15 18:20:00,740.0,1187.0,638.0,513.0,1053.0,1206.0,906.0,887.0,797.0,890.0
2017-12-15 18:30:00,738.0,1197.0,642.0,510.0,1061.0,1103.0,909.0,839.0,815.0,871.0
2017-12-15 18:40:00,723.0,1197.0,641.0,521.0,1035.0,1178.0,894.0,830.0,756.0,876.0
2017-12-15 18:50:00,728.0,1188.0,622.0,517.0,1017.0,1157.0,914.0,814.0,750.0,847.0
2017-12-15 19:00:00,717.0,1170.0,727.0,511.0,1035.0,1123.0,920.0,824.0,746.0,821.0
2017-12-15 19:10:00,739.0,1165.0,808.0,501.0,1006.0,1106.0,925.0,819.0,730.0,837.0
2017-12-15 19:20:00,721.0,1150.0,830.0,502.0,1028.0,1147.0,910.0,815.0,740.0,837.0
2017-12-15 19:30:00,718.0,1156.0,814.0,497.0,990.0,1133.0,897.0,828.0,709.0,852.0
2017-12-15 19:40:00,735.0,1159.0,639.0,501.0,1001.0,1150.0,885.0,855.0,724.0,838.0
2017-12-15 19:50:00,732.0,1169.0,678.0,508.0,975.0,1156.0,888.0,850.0,690.0,851.0
2017-12-15 20:00:00,676.0,1160.0,715.0,502.0,939.0,1081.0,890.0,835.0,711.0,805.0
2017-12-15 20:10:00,639.0,1151.0,696.0,499.0,903.0,1132.0,886.0,819.0,696.0,807.0
2017-12-15 20:20:00,658.0,1129.0,715.0,494.0,871.0,1159.0,884.0,837.0,704.0,819.0
2017-12-15 20:30:00,642.0,1115.0,721.0,492.0,873.0,1107.0,835.0,832.0,708.0,854.0
2017-12-15 20:40:00,622.0,1113.0,616.0,486.0,851.0,1111.0,851.0,806.0,697.0,882.0
2017-12-15 20:50:00,615.0,1127.0,590.0,489.0,826.0,1112.0,887.0,810.0,666.0,826.0
2017-12-15 21:00:00,619.0,1067.0,697.0,466.0,833.0,1089.0,879.0,560.0,670.0,859.0
2017-12-15 21:10:00,615.0,1057.0,674.0,462.0,833.0,1125.0,869.0,533.0,664.0,814.0
2017-12-15 21:20:00,619.0,1039.0,590.0,455.0,779.0,1064.0,900.0,511.0,633.0,792.0
2017-12-15 21:30:00,620.0,1022.0,682.0,315.0,579.0,1000.0,870.0,484.0,592.0,718.0
2017-12-15 21:40:00,611.0,1016.0,662.0,298.0,468.0,1024.0,847.0,477.0,518.0,693.0
2017-12-15 21:50:00,534.0,864.0,542.0,289.0,428.0,1033.0,822.0,486.0,491.0,724.0
2017-12-15 22:00:00,408.0,787.0,439.0,273.0,403.0,665.0,702.0,448.0,391.0,691.0
2017-12-15 22:10:00,357.0,721.0,516.0,263.0,373.0,729.0,655.0,436.0,347.0,678.0
2017-12-15 22:20:00,364.0,605.0,542.0,259.0,390.0,697.0,613.0,410.0,357.0,662.0
2017-12-15 22:30:00,321.0,547.0,467.0,257.0,371.0,637.0,590.0,382.0,364.0,604.0
2017-12-15 22:40:00,327.0,555.0,541.0,257.0,377.0,679.0,571.0,400.0,342.0,620.0
2017-12-15 22:50:00,398.0,552.0,577.0,277.0,367.0,646.0,566.0,396.0,354.0,544.0
2017-12-15 23:00:00,518.0,523.0,520.0,252.0,372.0,693.0,565.0,401.0,333.0,603.0
2017-12-15 23:10:00,509.0,521.0,464.0,240.0,357.0,727.0,562.0,403.0,360.0,562.0
2017-12-15 23:20:00,505.0,571.0,487.0,240.0,348.0,648.0,544.0,405.0,363.0,595.0
2017-12-15 23:30:00,486.0,571.0,542.0,254.0,362.0,590.0,538.0,407.0,354.0,595.0
2017-12-15 23:40:00,473.0,567.0,513.0,252.0,393.0,583.0,535.0,403.0,344.0,597.0
2017-12-15 23:50:00,419.0,553.0,478.0,262.0,342.0,565.0,539.0,407.0,342.0,602.0
2017-12-16 00:00:00,381.0,559.0,497.0,299.0,367.0,660.0,543.0,403.0,495.0,671.0
2017-12-16 00:10:00,467.0,574.0,514.0,319.0,365.0,783.0,529.0,407.0,485.0,688.999999999
2017-12-16 00:20:00,482.0,555.0,522.0,305.0,356.0,751.999999999,554.0,401.0,513.0,625.000000001
2017-12-16 00:30:00,482.0,557.0,573.0,300.0,351.0,730.000000001,557.0,405.0,504.0,711.0
2017-12-16 00:40:00,471.0,586.0,525.0,307.0,364.0,679.999999999,547.0,407.0,481.0,667.000000001
2017-12-16 00:50:00,479.0,558.0,481.0,299.0,360.0,708.0,559.0,445.0,479.0,624.0
2017-12-16 01:00:00,482.0,595.0,487.0,340.0,445.0,739.000000001,551.0,459.0,462.0,654.0
2017-12-16 01:10:00,470.0,593.0,502.0,342.0,438.0,733.999999999,565.0,399.0,460.0,601.999999999
2017-12-16 01:20:00,463.0,558.0,566.0,325.0,474.0,718.000000001,568.0,393.0,484.0,625.000000001
2017-12-16 01:30:00,447.0,578.0,531.0,323.0,440.0,642.0,551.0,412.0,480.0,622.000000001
2017-12-16 01:40:00,455.0,631.999999999,553.0,335.0,469.0,664.000000001,549.0,430.0,466.0,631.999999999
2017-12-16 01:50:00,550.0,628.999999999,585.0,328.0,400.0,670.999999999,557.0,436.0,471.0,625.999999999
2017-12-16 02:00:00,593.0,625.000000001,543.0,332.0,684.0,708.0,599.0,450.0,440.0,643.000000001
2017-12-16 02:10:00,481.0,628.000000001,548.0,329.0,557.0,715.999999999,678.0,434.0,457.0,607.999999999
2017-12-16 02:20:00,469.0,613.999999999,561.0,338.0,633.0,714.0,694.000000001,428.0,470.0,651.0
2017-12-16 02:30:00,476.0,610.000000001,591.0,326.0,537.0,697.000000001,687.0,419.0,466.0,630.0
2017-12-16 02:40:00,443.0,616.000000001,568.0,321.0,564.0,765.0,699.0,413.0,445.0,679.000000001
2017-12-16 02:50:00,465.0,729.0,529.0,340.0,619.999999999,895.000000001,696.0,421.0,485.0,622.000000001
2017-12-16 03:00:00,507.0,748.000000001,637.000000001,375.0,676.000000001,952.999999999,694.000000001,444.0,460.0,955.000000001
2017-12-16 03:10:00,471.0,924.0,675.0,378.0,640.999999999,919.000000001,736.999999999,533.0,567.0,853.000000001
2017-12-16 03:20:00,528.0,972.0,588.0,365.0,599.0,919.000000001,753.0,685.999999999,569.0,838.000000001
2017-12-16 03:30:00,547.0,973.999999999,658.999999999,364.0,566.0,876.0,732.0,583.0,621.0,915.0
2017-12-16 03:40:00,570.0,942.0,649.000000001,394.0,532.0,948.0,705.0,596.0,630.0,910.000000001
2017-12-16 03:50:00,625.000000001,1048.0,582.0,415.0,556.0,934.000000001,756.0,596.0,646.999999999,937.999999999
2017-12-16 04:00:00,571.0,969.0,581.0,428.0,609.0,1037.0,907.000000001,574.0,682.999999999,951.0
2017-12-16 04:10:00,634.000000001,1050.0,706.999999999,432.0,691.000000001,955.000000001,865.999999999,576.0,643.000000001,867.0
2017-12-16 04:20:00,563.0,1004.0,681.0,435.0,667.999999999,1028.0,835.999999999,574.0,616.999999999,859.000000001
2017-12-16 04:30:00,528.0,870.0,593.0,422.0,664.000000001,1035.0,826.999999999,580.0,615.0,843.0
2017-12-16 04:40:00,552.0,780.0,760.999999999,414.0,633.0,1035.0,805.999999999,652.999999999,625.999999999,912.0
2017-12-16 04:50:00,552.0,802.000000001,727.999999999,418.0,652.000000001,954.0,828.0,648.0,643.000000001,885.0
2017-12-16 05:00:00,577.0,814.999999999,714.0,419.0,723.0,988.999999999,846.0,643.000000001,679.999999999,856.999999999
2017-12-16 05:10:00,604.999999999,946.999999999,587.0,408.0,771.0,940.000000001,843.0,624.0,682.000000001,838.000000001
2017-12-16 05:20:00,612.0,1061.0,685.000000001,408.0,739.000000001,958.000000001,903.0,600.0,672.0,822.0
2017-12-16 05:30:00,613.999999999,1099.0,717.0,399.0,747.0,958.000000001,840.0,720.0,705.0,900.0
2017-12-16 05:40:00,631.999999999,982.999999999,642.0,402.0,783.0,1035.0,916.000000001,624.0,663.0,837.0
2017-12-16 05:50:00,581.0,1022.0,633.0,392.0,880.999999999,982.000000001,856.999999999,582.0,666.0,871.999999999
2017-12-16 06:00:00,705.0,999.0,681.0,410.0,889.000000001,1032.0,874.000000001,631.999999999,712.999999999,928.999999999
2017-12-16 06:10:00,649.000000001,955.000000001,726.0,406.0,886.999999999,1005.0,873.0,714.0,753.0,894.0
2017-12-16 06:20:00,745.000000001,943.000000001,718.999999999,404.0,898.000000001,1015.0,910.000000001,697.000000001,777.0,906.0
2017-12-16 06:30:00,721.999999999,901.999999999,723.0,429.0,889.000000001,936.0,933.0,732.0,760.999999999,853.999999999
2017-12-16 06:40:00,724.000000001,960.0,739.000000001,423.0,849.0,985.999999999,936.0,682.999999999,774.0,961.999999999
2017-12-16 06:50:00,769.999999999,925.999999999,685.999999999,437.0,868.999999999,1045.0,966.0,700.000000001,823.000000001,885.0
2017-12-16 07:00:00,799.999999999,913.000000001,721.999999999,441.0,1028.0,1110.0,886.000000001,714.0,804.0,939.0
2017-12-16 07:10:00,816.0,919.999999999,789.0,432.0,915.0,1089.0,913.999999999,688.000000001,814.999999999,892.999999999
2017-12-16 07:20:00,787.000000001,900.0,760.999999999,428.0,976.999999999,1120.0,894.0,729.0,808.999999999,894.0
2017-12-16 07:30:00,643.000000001,964.999999999,593.0,449.0,1039.0,1085.0,898.999999999,856.999999999,837.0,943.999999999
2017-12-16 07:40:00,624.0,997.000000001,700.000000001,457.0,898.999999999,1125.0,939.0,1110.0,880.999999999,910.999999999
2017-12-16 07:50:00,642.0,990.0,697.999999999,464.0,982.999999999,1121.0,933.0,1019.0,859.000000001,916.000000001
2017-12-16 08:00:00,634.000000001,964.000000001,733.000000001,456.0,1037.0,1096.0,972.0,1075.0,801.0,889.999999999
2017-12-16 08:10:00,676.000000001,991.999999999,712.999999999,449.0,1001.0,1128.0,1005.0,984.0,787.999999999,870.0
2017-12-16 08:20:00,705.0,969.0,771.0,468.0,1025.0,1121.0,958.999999999,990.0,853.999999999,897.0
2017-12-16 08:30:00,850.999999999,940.000000001,784.999999999,558.0,1111.0,1058.0,904.000000001,981.0,918.0,892.999999999
2017-12-16 08:40:00,868.000000001,928.999999999,769.999999999,554.0,1200.0,1126.0,895.000000001,1014.0,951.0,1048.0
2017-12-16 08:50:00,829.999999999,964.999999999,714.0,570.0,1133.0,1149.0,943.999999999,1042.0,885.0,1002.0
2017-12-16 09:00:00,864.0,1265.0,786.0,560.0,1090.0,1264.0,1070.0,1013.0,864.0,1008.0
2017-12-16 09:10:00,816.0,1309.0,760.999999999,552.0,1071.0,1277.0,1043.0,969.0,837.0,1002.0
2017-12-16 09:20:00,847.000000001,1292.0,693.0,564.0,1131.0,1321.0,1059.0,966.0,843.0,982.999999999
2017-12-16 09:30:00,850.999999999,1277.0,826.000000001,552.0,1088.0,1332.0,1092.0,972.0,937.999999999,978.0
2017-12-16 09:40:00,916.000000001,1313.0,828.0,555.0,1106.0,1345.0,1094.0,1028.0,919.999999999,937.999999999
2017-12-16 09:50:00,927.0,1358.0,756.0,589.0,1091.0,1289.0,1101.0,1026.0,895.999999999,933.0
2017-12-16 10:00:00,937.999999999,1380.0,712.000000001,596.0,1087.0,1293.0,1115.0,996.0,879.0,997.999999999
2017-12-16 10:10:00,853.000000001,1356.0,790.999999999,592.0,1070.0,1402.0,1108.0,1017.0,874.000000001,1049.0
2017-12-16 10:20:00,855.0,1304.0,817.999999999,589.0,1078.0,1431.0,1050.0,912.0,876.0,1045.0
2017-12-16 10:30:00,847.000000001,1286.0,789.0,591.0,1105.0,1470.0,1059.0,900.0,867.0,985.000000001
2017-12-16 10:40:00,832.000000001,1262.0,789.0,582.0,1096.0,1432.0,1023.0,934.000000001,865.999999999,946.000000001
2017-12-16 10:50:00,925.000000001,1288.0,816.0,585.0,1084.0,1437.0,1058.0,901.999999999,867.0,921.0
2017-12-16 11:00:00,873.0,1292.0,808.000000001,566.0,1133.0,1420.0,1032.0,897.0,904.999999999,946.000000001
2017-12-16 11:10:00,891.0,1272.0,792.0,565.0,1125.0,1383.0,1129.0,922.999999999,955.999999999,927.0
2017-12-16 11:20:00,939.0,1274.0,748.999999999,561.0,1153.0,1308.0,1088.0,991.999999999,976.999999999,934.000000001
2017-12-16 11:30:00,885.0,1279.0,753.0,572.0,1172.0,1277.0,1146.0,948.0,978.0,940.999999999
2017-12-16 11:40:00,846.0,1301.0,754.999999999,597.0,1107.0,1318.0,1188.0,933.0,870.0,949.000000001
2017-12-16 11:50:00,852.0,1268.0,772.000000001,600.0,1099.0,1302.0,1132.0,984.0,826.000000001,951.0
2017-12-16 12:00:00,859.999999999,1271.0,805.999999999,590.0,1105.0,1260.0,1100.0,963.0,790.999999999,925.000000001
2017-12-16 12:10:00,820.999999999,1244.0,763.000000001,564.0,1121.0,1320.0,1083.0,942.0,811.000000001,966.0
2017-12-16 12:20:00,823.999999999,1246.0,742.000000001,551.0,1077.0,1250.0,1053.0,970.000000001,805.000000001,952.999999999
2017-12-16 12:30:00,850.999999999,1308.0,751.999999999,555.0,1117.0,1218.0,1045.0,967.000000001,838.000000001,936.0
2017-12-16 12:40:00,849.0,1275.0,748.999999999,565.0,1081.0,1241.0,1022.0,967.999999999,820.000000001,1035.0
2017-12-16 12:50:00,840.0,1282.0,739.000000001,591.0,1087.0,1255.0,1072.0,949.000000001,808.000000001,1023.0
2017-12-16 13:00:00,859.000000001,1304.0,745.999999999,558.0,1118.0,1216.0,1115.0,901.000000001,804.0,982.999999999
2017-12-16 13:10:00,867.0,1316.0,760.000000001,545.0,1088.0,1229.0,1051.0,949.000000001,790.000000001,906.0
2017-12-16 13:20:00,864.0,1298.0,751.999999999,554.0,1106.0,1297.0,1065.0,895.999999999,816.0,973.999999999
2017-12-16 13:30:00,850.999999999,1265.0,766.000000001,560.0,1074.0,1212.0,1046.0,898.999999999,811.000000001,957.0
2017-12-16 13:40:00,796.000000001,1325.0,751.000000001,567.0,1077.0,1248.0,1003.0,907.000000001,825.0,1069.0
2017-12-16 13:50:00,861.0,1303.0,721.999999999,575.0,1157.0,1283.0,1026.0,913.999999999,787.000000001,1066.0
2017-12-16 14:00:00,933.0,1308.0,706.000000001,561.0,1143.0,1252.0,984.0,967.000000001,751.000000001,925.000000001
2017-12-16 14:10:00,933.0,1316.0,742.999999999,541.0,1078.0,1231.0,975.0,922.999999999,790.000000001,951.0
2017-12-16 14:20:00,853.999999999,1314.0,772.999999999,537.0,1076.0,1225.0,1028.0,933.0,826.000000001,931.999999999
2017-12-16 14:30:00,852.0,1297.0,763.000000001,543.0,1082.0,1216.0,1036.0,889.000000001,819.0,963.0
2017-12-16 14:40:00,811.000000001,1282.0,654.0,548.0,1074.0,1220.0,1135.0,868.999999999,763.999999999,964.000000001
2017-12-16 14:50:00,819.0,1320.0,646.000000001,566.0,1073.0,1254.0,1093.0,895.000000001,792.0,939.0
2017-12-16 15:00:00,819.0,1357.0,768.0,577.0,1082.0,1203.0,1078.0,921.0,792.0,945.0
2017-12-16 15:10:00,835.999999999,1399.0,730.999999999,568.0,1081.0,1240.0,1095.0,936.0,808.999999999,919.000000001
2017-12-16 15:20:00,789.0,1366.0,631.000000001,558.0,1037.0,1245.0,1034.0,891.0,816.0,1010.0
2017-12-16 15:30:00,814.000000001,1318.0,760.000000001,548.0,1038.0,1271.0,1039.0,874.999999999,813.0,979.000000001
2017-12-16 15:40:00,778.000000001,1306.0,781.999999999,533.0,1077.0,1264.0,1007.0,906.0,805.000000001,997.999999999
2017-12-16 15:50:00,787.999999999,1290.0,690.0,547.0,1023.0,1227.0,997.999999999,880.000000001,796.000000001,913.000000001
2017-12-16 16:00:00,808.999999999,1294.0,628.999999999,522.0,1059.0,1223.0,982.999999999,885.0,805.999999999,937.000000001
2017-12-16 16:10:00,787.000000001,1306.0,732.0,530.0,1040.0,1222.0,1031.0,879.0,829.999999999,982.999999999
2017-12-16 16:20:00,798.0,1302.0,768.0,523.0,1030.0,1226.0,1074.0,900.0,864.0,940.000000001
2017-12-16 16:30:00,817.999999999,1273.0,724.000000001,526.0,1067.0,1194.0,979.000000001,898.000000001,850.000000001,967.999999999
2017-12-16 16:40:00,795.0,1319.0,781.000000001,522.0,1096.0,1222.0,979.000000001,931.000000001,835.000000001,982.999999999
2017-12-16 16:50:00,805.000000001,1370.0,787.999999999,526.0,1078.0,1263.0,922.999999999,921.0,834.0,1056.0
2017-12-16 17:00:00,816.0,1296.0,795.0,532.0,1005.0,1230.0,916.000000001,864.0,853.999999999,945.0
2017-12-16 17:10:00,795.0,1288.0,748.000000001,541.0,1041.0,1325.0,919.000000001,826.000000001,847.999999999,916.999999999
2017-12-16 17:20:00,789.0,1243.0,706.999999999,535.0,1057.0,1315.0,960.0,808.999999999,838.000000001,937.999999999
